sourceRow,applyOverride,Ngay thang,MaLop,TenLop,Giáo viên,TenThu,Buoi so,So_gio_GV,TenLop2,am/pm,Column1,notes
1189,,,,,,T7,N,1,(+),(,11900,
1190,,,,,,T7,N,1,(+),(,11900,
1191,,,,,,T7,N,1,(+),(,11900,
1192,,,,,,T7,N,1,(+),(,11900,
1193,,,,,,T7,N,1,(+),(,11900,
1194,,,,,,T7,N,1,(+),(,11900,
1195,,,,,,T7,N,1,(+),(,11900,
1196,,,,,,T7,N,1,(+),(,11900,
1197,,,,,,T7,N,1,(+),(,11900,
1198,,,,,,T7,N,1,(+),(,11900,
1199,,,,,,T7,N,1,(+),(,11900,
1200,,,,,,T7,N,1,(+),(,11900,
1201,,,,,,T7,N,1,(+),(,11900,
1202,,,,,,T7,N,1,(+),(,11900,
1203,,,,,,T7,N,1,(+),(,11900,
1204,,,,,,T7,N,1,(+),(,11900,
1205,,,,,,T7,N,1,(+),(,11900,
1206,,,,,,T7,N,1,(+),(,11900,
1207,,,,,,T7,N,1,(+),(,11900,
1208,,,,,,T7,N,1,(+),(,11900,
1209,,,,,,T7,N,1,(+),(,11900,
1210,,,,,,T7,N,1,(+),(,11900,
1211,,,,,,T7,N,1,(+),(,11900,
1212,,,,,,T7,N,1,(+),(,11900,
1213,,,,,,T7,N,1,(+),(,11900,
1214,,,,,,T7,N,1,(+),(,11900,
1215,,,,,,T7,N,1,(+),(,11900,
1216,,,,,,T7,N,1,(+),(,11900,
1217,,,,,,T7,N,1,(+),(,11900,
1218,,,,,,T7,N,1,(+),(,11900,
1219,,,,,,T7,N,1,(+),(,11900,
1220,,,,,,T7,N,1,(+),(,11900,
1221,,,,,,T7,N,1,(+),(,11900,
1222,,,,,,T7,N,1,(+),(,11900,
1223,,,,,,T7,N,1,(+),(,11900,
1224,,,,,,T7,N,1,(+),(,11900,
1225,,,,,,T7,N,1,(+),(,11900,
1226,,,,,,T7,N,1,(+),(,11900,
1227,,,,,,T7,N,1,(+),(,11900,
1228,,,,,,T7,N,1,(+),(,11900,
1229,,,,,,T7,N,1,(+),(,11900,
1230,,,,,,T7,N,1,(+),(,11900,
1231,,,,,,T7,N,1,(+),(,11900,
1232,,,,,,T7,N,1,(+),(,11900,
1233,,,,,,T7,N,1,(+),(,11900,
1234,,,,,,T7,N,1,(+),(,11900,
1235,,,,,,T7,N,1,(+),(,11900,
1236,,,,,,T7,N,1,(+),(,11900,
1237,,,,,,T7,N,1,(+),(,11900,
1238,,,,,,T7,N,1,(+),(,11900,
1239,,,,,,T7,N,1,(+),(,11900,
1240,,,,,,T7,N,1,(+),(,11900,
1241,,,,,,T7,N,1,(+),(,11900,
1242,,,,,,T7,N,1,(+),(,11900,
1243,,,,,,T7,N,1,(+),(,11900,
1244,,,,,,T7,N,1,(+),(,11900,
1245,,,,,,T7,N,1,(+),(,11900,
1246,,,,,,T7,N,1,(+),(,11900,
1247,,,,,,T7,N,1,(+),(,11900,
1248,,,,,,T7,N,1,(+),(,11900,
1249,,,,,,T7,N,1,(+),(,11900,
1250,,,,,,T7,N,1,(+),(,11900,
1251,,,,,,T7,N,1,(+),(,11900,
1252,,,,,,T7,N,1,(+),(,11900,
1253,,,,,,T7,N,1,(+),(,11900,
1254,,,,,,T7,N,1,(+),(,11900,
1255,,,,,,T7,N,1,(+),(,11900,
1256,,,,,,T7,N,1,(+),(,11900,
1257,,,,,,T7,N,1,(+),(,11900,
1258,,,,,,T7,N,1,(+),(,11900,
1259,,,,,,T7,N,1,(+),(,11900,
1260,,,,,,T7,N,1,(+),(,11900,
1261,,,,,,T7,N,1,(+),(,11900,
1262,,,,,,T7,N,1,(+),(,11900,
1263,,,,,,T7,N,1,(+),(,11900,
1264,,,,,,T7,N,1,(+),(,11900,
1265,,,,,,T7,N,1,(+),(,11900,
1266,,,,,,T7,N,1,(+),(,11900,
1267,,,,,,T7,N,1,(+),(,11900,
1268,,,,,,T7,N,1,(+),(,11900,
1269,,,,,,T7,N,1,(+),(,11900,
1270,,,,,,T7,N,1,(+),(,11900,
1271,,,,,,T7,N,1,(+),(,11900,
1272,,,,,,T7,N,1,(+),(,11900,
1273,,,,,,T7,N,1,(+),(,11900,
1274,,,,,,T7,N,1,(+),(,11900,
1275,,,,,,T7,N,1,(+),(,11900,
1276,,,,,,T7,N,1,(+),(,11900,
1277,,,,,,T7,N,1,(+),(,11900,
1278,,,,,,T7,N,1,(+),(,11900,
1279,,,,,,T7,N,1,(+),(,11900,
1280,,,,,,T7,N,1,(+),(,11900,
1281,,,,,,T7,N,1,(+),(,11900,
1282,,,,,,T7,N,1,(+),(,11900,
1283,,,,,,T7,N,1,(+),(,11900,
1284,,,,,,T7,N,1,(+),(,11900,
1285,,,,,,T7,N,1,(+),(,11900,
1286,,,,,,T7,N,1,(+),(,11900,
1287,,,,,,T7,N,1,(+),(,11900,
1288,,,,,,T7,N,1,(+),(,11900,
1289,,,,,,T7,N,1,(+),(,11900,
1290,,,,,,T7,N,1,(+),(,11900,
1291,,,,,,T7,N,1,(+),(,11900,
1292,,,,,,T7,N,1,(+),(,11900,
1293,,,,,,T7,N,1,(+),(,11900,
1294,,,,,,T7,N,1,(+),(,11900,
1295,,,,,,T7,N,1,(+),(,11900,
1296,,,,,,T7,N,1,(+),(,11900,
1297,,,,,,T7,N,1,(+),(,11900,
1298,,,,,,T7,N,1,(+),(,11900,
1299,,,,,,T7,N,1,(+),(,11900,
1300,,,,,,T7,N,1,(+),(,11900,
1301,,,,,,T7,N,1,(+),(,11900,
1302,,,,,,T7,N,1,(+),(,11900,
1303,,,,,,T7,N,1,(+),(,11900,
1304,,,,,,T7,N,1,(+),(,11900,
1305,,,,,,T7,N,1,(+),(,11900,
1306,,,,,,T7,N,1,(+),(,11900,
1307,,,,,,T7,N,1,(+),(,11900,
1308,,,,,,T7,N,1,(+),(,11900,
1309,,,,,,T7,N,1,(+),(,11900,
1310,,,,,,T7,N,1,(+),(,11900,
1311,,,,,,T7,N,1,(+),(,11900,
1312,,,,,,T7,N,1,(+),(,11900,
1313,,,,,,T7,N,1,(+),(,11900,
1314,,,,,,T7,N,1,(+),(,11900,
1315,,,,,,T7,N,1,(+),(,11900,
1316,,,,,,T7,N,1,(+),(,11900,
1317,,,,,,T7,N,1,(+),(,11900,
1318,,,,,,T7,N,1,(+),(,11900,
1319,,,,,,T7,N,1,(+),(,11900,
1320,,,,,,T7,N,1,(+),(,11900,
1321,,,,,,T7,N,1,(+),(,11900,
1322,,,,,,T7,N,1,(+),(,11900,
1323,,,,,,T7,N,1,(+),(,11900,
1324,,,,,,T7,N,1,(+),(,11900,
1325,,,,,,T7,N,1,(+),(,11900,
1326,,,,,,T7,N,1,(+),(,11900,
1327,,,,,,T7,N,1,(+),(,11900,
1328,,,,,,T7,N,1,(+),(,11900,
1329,,,,,,T7,N,1,(+),(,11900,
1330,,,,,,T7,N,1,(+),(,11900,
1331,,,,,,T7,N,1,(+),(,11900,
1332,,,,,,T7,N,1,(+),(,11900,
1333,,,,,,T7,N,1,(+),(,11900,
1334,,,,,,T7,N,1,(+),(,11900,
1335,,,,,,T7,N,1,(+),(,11900,
1336,,,,,,T7,N,1,(+),(,11900,
1337,,,,,,T7,N,1,(+),(,11900,
1338,,,,,,T7,N,1,(+),(,11900,
1339,,,,,,T7,N,1,(+),(,11900,
1340,,,,,,T7,N,1,(+),(,11900,
1341,,,,,,T7,N,1,(+),(,11900,
1342,,,,,,T7,N,1,(+),(,11900,
1343,,,,,,T7,N,1,(+),(,11900,
1344,,,,,,T7,N,1,(+),(,11900,
1345,,,,,,T7,N,1,(+),(,11900,
1346,,,,,,T7,N,1,(+),(,11900,
1347,,,,,,T7,N,1,(+),(,11900,
1348,,,,,,T7,N,1,(+),(,11900,
1349,,,,,,T7,N,1,(+),(,11900,
1350,,,,,,T7,N,1,(+),(,11900,
1351,,,,,,T7,N,1,(+),(,11900,
1352,,,,,,T7,N,1,(+),(,11900,
1353,,,,,,T7,N,1,(+),(,11900,
1354,,,,,,T7,N,1,(+),(,11900,
1355,,,,,,T7,N,1,(+),(,11900,
1356,,,,,,T7,N,1,(+),(,11900,
1357,,,,,,T7,N,1,(+),(,11900,
1358,,,,,,T7,N,1,(+),(,11900,
1359,,,,,,T7,N,1,(+),(,11900,
1360,,,,,,T7,N,1,(+),(,11900,
1361,,,,,,T7,N,1,(+),(,11900,
1362,,,,,,T7,N,1,(+),(,11900,
1363,,,,,,T7,N,1,(+),(,11900,
1364,,,,,,T7,N,1,(+),(,11900,
1365,,,,,,T7,N,1,(+),(,11900,
1366,,,,,,T7,N,1,(+),(,11900,
1367,,,,,,T7,N,1,(+),(,11900,
1368,,,,,,T7,N,1,(+),(,11900,
1369,,,,,,T7,N,1,(+),(,11900,
1370,,,,,,T7,N,1,(+),(,11900,
1371,,,,,,T7,N,1,(+),(,11900,
1372,,,,,,T7,N,1,(+),(,11900,
1373,,,,,,T7,N,1,(+),(,11900,
1374,,,,,,T7,N,1,(+),(,11900,
1375,,,,,,T7,N,1,(+),(,11900,
1376,,,,,,T7,N,1,(+),(,11900,
1377,,,,,,T7,N,1,(+),(,11900,
1378,,,,,,T7,N,1,(+),(,11900,
1379,,,,,,T7,N,1,(+),(,11900,
1380,,,,,,T7,N,1,(+),(,11900,
1381,,,,,,T7,N,1,(+),(,11900,
1382,,,,,,T7,N,1,(+),(,11900,
1383,,,,,,T7,N,1,(+),(,11900,
1384,,,,,,T7,N,1,(+),(,11900,
1385,,,,,,T7,N,1,(+),(,11900,
1386,,,,,,T7,N,1,(+),(,11900,
1387,,,,,,T7,N,1,(+),(,11900,
1388,,,,,,T7,N,1,(+),(,11900,
1389,,,,,,T7,N,1,(+),(,11900,
1390,,,,,,T7,N,1,(+),(,11900,
1391,,,,,,T7,N,1,(+),(,11900,
1392,,,,,,T7,N,1,(+),(,11900,
1393,,,,,,T7,N,1,(+),(,11900,
1394,,,,,,T7,N,1,(+),(,11900,
1395,,,,,,T7,N,1,(+),(,11900,
1396,,,,,,T7,N,1,(+),(,11900,
1397,,,,,,T7,N,1,(+),(,11900,
1398,,,,,,T7,N,1,(+),(,11900,
1399,,,,,,T7,N,1,(+),(,11900,
1400,,,,,,T7,N,1,(+),(,11900,
1401,,,,,,T7,N,1,(+),(,11900,
1402,,,,,,T7,N,1,(+),(,11900,
1403,,,,,,T7,N,1,(+),(,11900,
1404,,,,,,T7,N,1,(+),(,11900,
1405,,,,,,T7,N,1,(+),(,11900,
1406,,,,,,T7,N,1,(+),(,11900,
1407,,,,,,T7,N,1,(+),(,11900,
1408,,,,,,T7,N,1,(+),(,11900,
1409,,,,,,T7,N,1,(+),(,11900,
1410,,,,,,T7,N,1,(+),(,11900,
1411,,,,,,T7,N,1,(+),(,11900,
1412,,,,,,T7,N,1,(+),(,11900,
1413,,,,,,T7,N,1,(+),(,11900,
1414,,,,,,T7,N,1,(+),(,11900,
1415,,,,,,T7,N,1,(+),(,11900,
1416,,,,,,T7,N,1,(+),(,11900,
1417,,,,,,T7,N,1,(+),(,11900,
1418,,,,,,T7,N,1,(+),(,11900,
1419,,,,,,T7,N,1,(+),(,11900,
1420,,,,,,T7,N,1,(+),(,11900,
1421,,,,,,T7,N,1,(+),(,11900,
1422,,,,,,T7,N,1,(+),(,11900,
1423,,,,,,T7,N,1,(+),(,11900,
1424,,,,,,T7,N,1,(+),(,11900,
1425,,,,,,T7,N,1,(+),(,11900,
1426,,,,,,T7,N,1,(+),(,11900,
1427,,,,,,T7,N,1,(+),(,11900,
1428,,,,,,T7,N,1,(+),(,11900,
1429,,,,,,T7,N,1,(+),(,11900,
1430,,,,,,T7,N,1,(+),(,11900,
1431,,,,,,T7,N,1,(+),(,11900,
1432,,,,,,T7,N,1,(+),(,11900,
1433,,,,,,T7,N,1,(+),(,11900,
1434,,,,,,T7,N,1,(+),(,11900,
1435,,,,,,T7,N,1,(+),(,11900,
1436,,,,,,T7,N,1,(+),(,11900,
1437,,,,,,T7,N,1,(+),(,11900,
1438,,,,,,T7,N,1,(+),(,11900,
1439,,,,,,T7,N,1,(+),(,11900,
1440,,,,,,T7,N,1,(+),(,11900,
1441,,,,,,T7,N,1,(+),(,11900,
1442,,,,,,T7,N,1,(+),(,11900,
1443,,,,,,T7,N,1,(+),(,11900,
1444,,,,,,T7,N,1,(+),(,11900,
1445,,,,,,T7,N,1,(+),(,11900,
1446,,,,,,T7,N,1,(+),(,11900,
1447,,,,,,T7,N,1,(+),(,11900,
1448,,,,,,T7,N,1,(+),(,11900,
1449,,,,,,T7,N,1,(+),(,11900,
1450,,,,,,T7,N,1,(+),(,11900,
1451,,,,,,T7,N,1,(+),(,11900,
1452,,,,,,T7,N,1,(+),(,11900,
1453,,,,,,T7,N,1,(+),(,11900,
1454,,,,,,T7,N,1,(+),(,11900,
1455,,,,,,T7,N,1,(+),(,11900,
1456,,,,,,T7,N,1,(+),(,11900,
1457,,,,,,T7,N,1,(+),(,11900,
1458,,,,,,T7,N,1,(+),(,11900,
1459,,,,,,T7,N,1,(+),(,11900,
1460,,,,,,T7,N,1,(+),(,11900,
1461,,,,,,T7,N,1,(+),(,11900,
1462,,,,,,T7,N,1,(+),(,11900,
1463,,,,,,T7,N,1,(+),(,11900,
1464,,,,,,T7,N,1,(+),(,11900,
1465,,,,,,T7,N,1,(+),(,11900,
1466,,,,,,T7,N,1,(+),(,11900,
1467,,,,,,T7,N,1,(+),(,11900,
1468,,,,,,T7,N,1,(+),(,11900,
1469,,,,,,T7,N,1,(+),(,11900,
1470,,,,,,T7,N,1,(+),(,11900,
1471,,,,,,T7,N,1,(+),(,11900,
1472,,,,,,T7,N,1,(+),(,11900,
1473,,,,,,T7,N,1,(+),(,11900,
1474,,,,,,T7,N,1,(+),(,11900,
1475,,,,,,T7,N,1,(+),(,11900,
1476,,,,,,T7,N,1,(+),(,11900,
1477,,,,,,T7,N,1,(+),(,11900,
1478,,,,,,T7,N,1,(+),(,11900,
1479,,,,,,T7,N,1,(+),(,11900,
1480,,,,,,T7,N,1,(+),(,11900,
1481,,,,,,T7,N,1,(+),(,11900,
1482,,,,,,T7,N,1,(+),(,11900,
1483,,,,,,T7,N,1,(+),(,11900,
1484,,,,,,T7,N,1,(+),(,11900,
1485,,,,,,T7,N,1,(+),(,11900,
1486,,,,,,T7,N,1,(+),(,11900,
1487,,,,,,T7,N,1,(+),(,11900,
1488,,,,,,T7,N,1,(+),(,11900,
1489,,,,,,T7,N,1,(+),(,11900,
1490,,,,,,T7,N,1,(+),(,11900,
1491,,,,,,T7,N,1,(+),(,11900,
1492,,,,,,T7,N,1,(+),(,11900,
1493,,,,,,T7,N,1,(+),(,11900,
1494,,,,,,T7,N,1,(+),(,11900,
1495,,,,,,T7,N,1,(+),(,11900,
1496,,,,,,T7,N,1,(+),(,11900,
1497,,,,,,T7,N,1,(+),(,11900,
1498,,,,,,T7,N,1,(+),(,11900,
1499,,,,,,T7,N,1,(+),(,11900,
1500,,,,,,T7,N,1,(+),(,11900,
1501,,,,,,T7,N,1,(+),(,11900,
1502,,,,,,T7,N,1,(+),(,11900,
1503,,,,,,T7,N,1,(+),(,11900,
1504,,,,,,T7,N,1,(+),(,11900,
1505,,,,,,T7,N,1,(+),(,11900,
1506,,,,,,T7,N,1,(+),(,11900,
1507,,,,,,T7,N,1,(+),(,11900,
1508,,,,,,T7,N,1,(+),(,11900,
1509,,,,,,T7,N,1,(+),(,11900,
1510,,,,,,T7,N,1,(+),(,11900,
1511,,,,,,T7,N,1,(+),(,11900,
1512,,,,,,T7,N,1,(+),(,11900,
1513,,,,,,T7,N,1,(+),(,11900,
1514,,,,,,T7,N,1,(+),(,11900,
1515,,,,,,T7,N,1,(+),(,11900,
1516,,,,,,T7,N,1,(+),(,11900,
1517,,,,,,T7,N,1,(+),(,11900,
1518,,,,,,T7,N,1,(+),(,11900,
1519,,,,,,T7,N,1,(+),(,11900,
1520,,,,,,T7,N,1,(+),(,11900,
1521,,,,,,T7,N,1,(+),(,11900,
1522,,,,,,T7,N,1,(+),(,11900,
1523,,,,,,T7,N,1,(+),(,11900,
1524,,,,,,T7,N,1,(+),(,11900,
1525,,,,,,T7,N,1,(+),(,11900,
1526,,,,,,T7,N,1,(+),(,11900,
1527,,,,,,T7,N,1,(+),(,11900,
1528,,,,,,T7,N,1,(+),(,11900,
1529,,,,,,T7,N,1,(+),(,11900,
1530,,,,,,T7,N,1,(+),(,11900,
1531,,,,,,T7,N,1,(+),(,11900,
1532,,,,,,T7,N,1,(+),(,11900,
1533,,,,,,T7,N,1,(+),(,11900,
1534,,,,,,T7,N,1,(+),(,11900,
1535,,,,,,T7,N,1,(+),(,11900,
1536,,,,,,T7,N,1,(+),(,11900,
1537,,,,,,T7,N,1,(+),(,11900,
1538,,,,,,T7,N,1,(+),(,11900,
1539,,,,,,T7,N,1,(+),(,11900,
1540,,,,,,T7,N,1,(+),(,11900,
1541,,,,,,T7,N,1,(+),(,11900,
1542,,,,,,T7,N,1,(+),(,11900,
1543,,,,,,T7,N,1,(+),(,11900,
1544,,,,,,T7,N,1,(+),(,11900,
1545,,,,,,T7,N,1,(+),(,11900,
1546,,,,,,T7,N,1,(+),(,11900,
1547,,,,,,T7,N,1,(+),(,11900,
1548,,,,,,T7,N,1,(+),(,11900,
1549,,,,,,T7,N,1,(+),(,11900,
1550,,,,,,T7,N,1,(+),(,11900,
1551,,,,,,T7,N,1,(+),(,11900,
1552,,,,,,T7,N,1,(+),(,11900,
1553,,,,,,T7,N,1,(+),(,11900,
1554,,,,,,T7,N,1,(+),(,11900,
1555,,,,,,T7,N,1,(+),(,11900,
1556,,,,,,T7,N,1,(+),(,11900,
1557,,,,,,T7,N,1,(+),(,11900,
1558,,,,,,T7,N,1,(+),(,11900,
1559,,,,,,T7,N,1,(+),(,11900,
1560,,,,,,T7,N,1,(+),(,11900,
1561,,,,,,T7,N,1,(+),(,11900,
1562,,,,,,T7,N,1,(+),(,11900,
1563,,,,,,T7,N,1,(+),(,11900,
1564,,,,,,T7,N,1,(+),(,11900,
1565,,,,,,T7,N,1,(+),(,11900,
1566,,,,,,T7,N,1,(+),(,11900,
1567,,,,,,T7,N,1,(+),(,11900,
1568,,,,,,T7,N,1,(+),(,11900,
1569,,,,,,T7,N,1,(+),(,11900,
1570,,,,,,T7,N,1,(+),(,11900,
1571,,,,,,T7,N,1,(+),(,11900,
1572,,,,,,T7,N,1,(+),(,11900,
1573,,,,,,T7,N,1,(+),(,11900,
1574,,,,,,T7,N,1,(+),(,11900,
1575,,,,,,T7,N,1,(+),(,11900,
1576,,,,,,T7,N,1,(+),(,11900,
1577,,,,,,T7,N,1,(+),(,11900,
1578,,,,,,T7,N,1,(+),(,11900,
1579,,,,,,T7,N,1,(+),(,11900,
1580,,,,,,T7,N,1,(+),(,11900,
1581,,,,,,T7,N,1,(+),(,11900,
1582,,,,,,T7,N,1,(+),(,11900,
1583,,,,,,T7,N,1,(+),(,11900,
1584,,,,,,T7,N,1,(+),(,11900,
1585,,,,,,T7,N,1,(+),(,11900,
1586,,,,,,T7,N,1,(+),(,11900,
1587,,,,,,T7,N,1,(+),(,11900,
1588,,,,,,T7,N,1,(+),(,11900,
1589,,,,,,T7,N,1,(+),(,11900,
1590,,,,,,T7,N,1,(+),(,11900,
1591,,,,,,T7,N,1,(+),(,11900,
1592,,,,,,T7,N,1,(+),(,11900,
1593,,,,,,T7,N,1,(+),(,11900,
1594,,,,,,T7,N,1,(+),(,11900,
1595,,,,,,T7,N,1,(+),(,11900,
1596,,,,,,T7,N,1,(+),(,11900,
1597,,,,,,T7,N,1,(+),(,11900,
1598,,,,,,T7,N,1,(+),(,11900,
1599,,,,,,T7,N,1,(+),(,11900,
1600,,,,,,T7,N,1,(+),(,11900,
1601,,,,,,T7,N,1,(+),(,11900,
1602,,,,,,T7,N,1,(+),(,11900,
1603,,,,,,T7,N,1,(+),(,11900,
1604,,,,,,T7,N,1,(+),(,11900,
1605,,,,,,T7,N,1,(+),(,11900,
1606,,,,,,T7,N,1,(+),(,11900,
1607,,,,,,T7,N,1,(+),(,11900,
1608,,,,,,T7,N,1,(+),(,11900,
1609,,,,,,T7,N,1,(+),(,11900,
1610,,,,,,T7,N,1,(+),(,11900,
1611,,,,,,T7,N,1,(+),(,11900,
1612,,,,,,T7,N,1,(+),(,11900,
1613,,,,,,T7,N,1,(+),(,11900,
1614,,,,,,T7,N,1,(+),(,11900,
1615,,,,,,T7,N,1,(+),(,11900,
1616,,,,,,T7,N,1,(+),(,11900,
1617,,,,,,T7,N,1,(+),(,11900,
1618,,,,,,T7,N,1,(+),(,11900,
1619,,,,,,T7,N,1,(+),(,11900,
1620,,,,,,T7,N,1,(+),(,11900,
1621,,,,,,T7,N,1,(+),(,11900,
1622,,,,,,T7,N,1,(+),(,11900,
1623,,,,,,T7,N,1,(+),(,11900,
1624,,,,,,T7,N,1,(+),(,11900,
1625,,,,,,T7,N,1,(+),(,11900,
1626,,,,,,T7,N,1,(+),(,11900,
1627,,,,,,T7,N,1,(+),(,11900,
1628,,,,,,T7,N,1,(+),(,11900,
1629,,,,,,T7,N,1,(+),(,11900,
1630,,,,,,T7,N,1,(+),(,11900,
1631,,,,,,T7,N,1,(+),(,11900,
1632,,,,,,T7,N,1,(+),(,11900,
1633,,,,,,T7,N,1,(+),(,11900,
1634,,,,,,T7,N,1,(+),(,11900,
1635,,,,,,T7,N,1,(+),(,11900,
1636,,,,,,T7,N,1,(+),(,11900,
1637,,,,,,T7,N,1,(+),(,11900,
1638,,,,,,T7,N,1,(+),(,11900,
1639,,,,,,T7,N,1,(+),(,11900,
1640,,,,,,T7,N,1,(+),(,11900,
1641,,,,,,T7,N,1,(+),(,11900,
1642,,,,,,T7,N,1,(+),(,11900,
1643,,,,,,T7,N,1,(+),(,11900,
1644,,,,,,T7,N,1,(+),(,11900,
1645,,,,,,T7,N,1,(+),(,11900,
1646,,,,,,T7,N,1,(+),(,11900,
1647,,,,,,T7,N,1,(+),(,11900,
1648,,,,,,T7,N,1,(+),(,11900,
1649,,,,,,T7,N,1,(+),(,11900,
1650,,,,,,T7,N,1,(+),(,11900,
1651,,,,,,T7,N,1,(+),(,11900,
1652,,,,,,T7,N,1,(+),(,11900,
1653,,,,,,T7,N,1,(+),(,11900,
1654,,,,,,T7,N,1,(+),(,11900,
1655,,,,,,T7,N,1,(+),(,11900,
1656,,,,,,T7,N,1,(+),(,11900,
1657,,,,,,T7,N,1,(+),(,11900,
1658,,,,,,T7,N,1,(+),(,11900,
1659,,,,,,T7,N,1,(+),(,11900,
1660,,,,,,T7,N,1,(+),(,11900,
1661,,,,,,T7,N,1,(+),(,11900,
1662,,,,,,T7,N,1,(+),(,11900,
1663,,,,,,T7,N,1,(+),(,11900,
1664,,,,,,T7,N,1,(+),(,11900,
1665,,,,,,T7,N,1,(+),(,11900,
1666,,,,,,T7,N,1,(+),(,11900,
1667,,,,,,T7,N,1,(+),(,11900,
1668,,,,,,T7,N,1,(+),(,11900,
1669,,,,,,T7,N,1,(+),(,11900,
1670,,,,,,T7,N,1,(+),(,11900,
1671,,,,,,T7,N,1,(+),(,11900,
1672,,,,,,T7,N,1,(+),(,11900,
1673,,,,,,T7,N,1,(+),(,11900,
1674,,,,,,T7,N,1,(+),(,11900,
1675,,,,,,T7,N,1,(+),(,11900,
1676,,,,,,T7,N,1,(+),(,11900,
1677,,,,,,T7,N,1,(+),(,11900,
1678,,,,,,T7,N,1,(+),(,11900,
1679,,,,,,T7,N,1,(+),(,11900,
1680,,,,,,T7,N,1,(+),(,11900,
1681,,,,,,T7,N,1,(+),(,11900,
1682,,,,,,T7,N,1,(+),(,11900,
1683,,,,,,T7,N,1,(+),(,11900,
1684,,,,,,T7,N,1,(+),(,11900,
1685,,,,,,T7,N,1,(+),(,11900,
1686,,,,,,T7,N,1,(+),(,11900,
1687,,,,,,T7,N,1,(+),(,11900,
1688,,,,,,T7,N,1,(+),(,11900,
1689,,,,,,T7,N,1,(+),(,11900,
1690,,,,,,T7,N,1,(+),(,11900,
1691,,,,,,T7,N,1,(+),(,11900,
1692,,,,,,T7,N,1,(+),(,11900,
1693,,,,,,T7,N,1,(+),(,11900,
1694,,,,,,T7,N,1,(+),(,11900,
1695,,,,,,T7,N,1,(+),(,11900,
1696,,,,,,T7,N,1,(+),(,11900,
1697,,,,,,T7,N,1,(+),(,11900,
1698,,,,,,T7,N,1,(+),(,11900,
1699,,,,,,T7,N,1,(+),(,11900,
1700,,,,,,T7,N,1,(+),(,11900,
1701,,,,,,T7,N,1,(+),(,11900,
1702,,,,,,T7,N,1,(+),(,11900,
1703,,,,,,T7,N,1,(+),(,11900,
1704,,,,,,T7,N,1,(+),(,11900,
1705,,,,,,T7,N,1,(+),(,11900,
1706,,,,,,T7,N,1,(+),(,11900,
1707,,,,,,T7,N,1,(+),(,11900,
1708,,,,,,T7,N,1,(+),(,11900,
1709,,,,,,T7,N,1,(+),(,11900,
1710,,,,,,T7,N,1,(+),(,11900,
1711,,,,,,T7,N,1,(+),(,11900,
1712,,,,,,T7,N,1,(+),(,11900,
1713,,,,,,T7,N,1,(+),(,11900,
1714,,,,,,T7,N,1,(+),(,11900,
1715,,,,,,T7,N,1,(+),(,11900,
1716,,,,,,T7,N,1,(+),(,11900,
1717,,,,,,T7,N,1,(+),(,11900,
1718,,,,,,T7,N,1,(+),(,11900,
1719,,,,,,T7,N,1,(+),(,11900,
1720,,,,,,T7,N,1,(+),(,11900,
1721,,,,,,T7,N,1,(+),(,11900,
1722,,,,,,T7,N,1,(+),(,11900,
1723,,,,,,T7,N,1,(+),(,11900,
1724,,,,,,T7,N,1,(+),(,11900,
1725,,,,,,T7,N,1,(+),(,11900,
1726,,,,,,T7,N,1,(+),(,11900,
1727,,,,,,T7,N,1,(+),(,11900,
1728,,,,,,T7,N,1,(+),(,11900,
1729,,,,,,T7,N,1,(+),(,11900,
1730,,,,,,T7,N,1,(+),(,11900,
1731,,,,,,T7,N,1,(+),(,11900,
1732,,,,,,T7,N,1,(+),(,11900,
1733,,,,,,T7,N,1,(+),(,11900,
1734,,,,,,T7,N,1,(+),(,11900,
1735,,,,,,T7,N,1,(+),(,11900,
1736,,,,,,T7,N,1,(+),(,11900,
1737,,,,,,T7,N,1,(+),(,11900,
1738,,,,,,T7,N,1,(+),(,11900,
1739,,,,,,T7,N,1,(+),(,11900,
1740,,,,,,T7,N,1,(+),(,11900,
1741,,,,,,T7,N,1,(+),(,11900,
1742,,,,,,T7,N,1,(+),(,11900,
1743,,,,,,T7,N,1,(+),(,11900,
1744,,,,,,T7,N,1,(+),(,11900,
1745,,,,,,T7,N,1,(+),(,11900,
1746,,,,,,T7,N,1,(+),(,11900,
1747,,,,,,T7,N,1,(+),(,11900,
1748,,,,,,T7,N,1,(+),(,11900,
1749,,,,,,T7,N,1,(+),(,11900,
1750,,,,,,T7,N,1,(+),(,11900,
1751,,,,,,T7,N,1,(+),(,11900,
1752,,,,,,T7,N,1,(+),(,11900,
1753,,,,,,T7,N,1,(+),(,11900,
1754,,,,,,T7,N,1,(+),(,11900,
1755,,,,,,T7,N,1,(+),(,11900,
1756,,,,,,T7,N,1,(+),(,11900,
1757,,,,,,T7,N,1,(+),(,11900,
1758,,,,,,T7,N,1,(+),(,11900,
1759,,,,,,T7,N,1,(+),(,11900,
1760,,,,,,T7,N,1,(+),(,11900,
1761,,,,,,T7,N,1,(+),(,11900,
1762,,,,,,T7,N,1,(+),(,11900,
1763,,,,,,T7,N,1,(+),(,11900,
1764,,,,,,T7,N,1,(+),(,11900,
1765,,,,,,T7,N,1,(+),(,11900,
1766,,,,,,T7,N,1,(+),(,11900,
1767,,,,,,T7,N,1,(+),(,11900,
1768,,,,,,T7,N,1,(+),(,11900,
